0,50.00,-26796.246281,32009.234869,-33644.799086,-40.471013,48.017685,-50.642400,0.000016,0.000637
1,50.00,919.452056,1676.751152,10384.132022,1.328105,2.438620,15.434232,0.000016,0.000637
2,50.00,2309.720252,3904.650805,6894.844072,3.339738,5.726860,10.324335,0.000016,0.000637
3,50.00,8865.615299,5811.615717,-9317.597973,13.199495,8.664615,-14.121273,0.000016,0.000637
4,50.00,11326.703398,-8286.765693,-6687.135677,16.917976,-12.556241,-10.130395,0.000016,0.000637
5,50.00,-4732.908440,5779.856858,6135.944431,-7.174870,8.563121,9.145774,0.000016,0.000637
6,50.00,1908.757925,8337.281252,838.078188,2.782658,12.336686,1.189515,0.000016,0.000637
7,50.00,4940.471976,706.403433,3911.390641,7.285245,1.054263,5.757013,0.000016,0.000637
8,50.00,-801.924599,-51140.894372,22142.732859,-1.345106,-77.035956,33.210625,0.000016,0.000637
9,50.00,2761.609755,1947.507675,-130.751388,4.137773,2.790348,-0.167425,0.000016,0.000637
