0,50.00,-20320.882223,24326.391184,-25542.030599,-40.471120,48.017790,-50.642525,0.000016,0.000637
1,50.00,707.042900,1286.740457,7914.228035,1.326734,2.436031,15.440182,0.000016,0.000637
2,50.00,1775.295581,2988.140964,5242.830126,3.340645,5.729892,10.325765,0.000016,0.000637
3,50.00,6753.633527,4425.230635,-7058.107595,13.200343,8.665203,-14.122911,0.000016,0.000637
4,50.00,8619.774879,-6277.699114,-5066.252133,16.918673,-12.557351,-10.131051,0.000016,0.000637
5,50.00,-3584.670583,4409.668972,4672.558710,-7.178772,8.564326,9.146335,0.000016,0.000637
6,50.00,1463.540872,6363.129701,647.843428,2.782460,12.340750,1.187866,0.000016,0.000637
7,50.00,3774.545268,537.968406,2990.191287,7.289414,1.050505,5.757793,0.000016,0.000637
8,50.00,-586.712040,-38815.137159,16829.004422,-1.345118,-77.036122,33.210690,0.000016,0.000637
9,50.00,2099.630690,1501.137826,-103.667606,4.136741,2.788976,-0.172144,0.000016,0.000637
