0,50.00,-12631.362374,15202.972916,-15919.987284,-40.471392,48.018060,-50.642844,0.000016,0.000637
1,50.00,455.208331,824.361470,4979.412132,1.323302,2.429600,15.455087,0.000016,0.000637
2,50.00,1140.388092,1898.871698,3280.596791,3.342933,5.737500,10.329502,0.000016,0.000637
3,50.00,4245.392666,2778.712036,-4374.502487,13.202516,8.666701,-14.127085,0.000016,0.000637
4,50.00,5405.080955,-3891.608322,-3141.287549,16.920448,-12.560183,-10.132723,0.000016,0.000637
5,50.00,-2219.975617,2782.200457,2934.587469,-7.188665,8.567375,9.147769,0.000016,0.000637
6,50.00,934.896464,4017.596732,422.400004,2.781982,12.351058,1.183720,0.000016,0.000637
7,50.00,2388.756778,339.070415,1896.009713,7.299875,1.040945,5.759626,0.000016,0.000637
8,50.00,-331.150615,-24178.260096,10518.900474,-1.345148,-77.036546,33.210857,0.000016,0.000637
9,50.00,1313.831264,971.475699,-70.134494,4.134150,2.785490,-0.183909,0.000016,0.000637
