0,50.00,-7774.796828,9440.754527,-9842.921161,-40.471852,48.018517,-50.643384,0.000016,0.000637
1,50.00,296.645696,533.252812,3123.590537,1.317682,2.419232,15.479511,0.000016,0.000637
2,50.00,739.041474,1209.772840,2040.663147,3.346736,5.749996,10.336074,0.000016,0.000637
3,50.00,2660.901314,1738.563392,-2679.033658,13.206228,8.669224,-14.134130,0.000016,0.000637
4,50.00,3374.469589,-2384.200907,-1925.333016,16.923446,-12.564966,-10.135540,0.000016,0.000637
5,50.00,-1356.608838,1753.854742,1836.645988,-7.205216,8.572456,9.150201,0.000016,0.000637
6,50.00,601.070256,2534.657914,280.564806,2.781251,12.368322,1.176881,0.000016,0.000637
7,50.00,1511.968270,214.853999,1204.630165,7.317048,1.024846,5.762280,0.000016,0.000637
8,50.00,-169.752773,-14933.872686,6533.485414,-1.345199,-77.037264,33.211138,0.000016,0.000637
9,50.00,817.905136,637.451095,-47.292893,4.129877,2.779636,-0.203030,0.000016,0.000637
