0,50.00,-13845.499748,16643.517624,-17439.257117,-40.471329,48.017997,-50.642770,0.000016,0.000637
1,50.00,494.926654,897.283847,5443.008430,1.324095,2.431080,15.451642,0.000016,0.000637
2,50.00,1240.668329,2070.964959,3590.477775,3.342402,5.735740,10.328619,0.000016,0.000637
3,50.00,4641.460867,3038.710119,-4798.281179,13.202008,8.666352,-14.126111,0.000016,0.000637
4,50.00,5912.689021,-4268.396143,-3445.247316,16.920034,-12.559523,-10.132333,0.000016,0.000637
5,50.00,-2435.585509,3039.211425,3209.027669,-7.186364,8.566666,9.147434,0.000016,0.000637
6,50.00,1018.361227,4388.083713,457.945170,2.782090,12.348660,1.184680,0.000016,0.000637
7,50.00,2607.706756,370.348431,2068.804159,7.297456,1.043173,5.759218,0.000016,0.000637
8,50.00,-371.501833,-26489.350280,11515.239354,-1.345141,-77.036447,33.210818,0.000016,0.000637
9,50.00,1437.871096,1055.061149,-75.582468,4.134750,2.786302,-0.181197,0.000016,0.000637
