0,50.00,-34081.017835,40652.415558,-42760.406497,-40.470942,48.017614,-50.642317,0.000016,0.000637
1,50.00,1158.608606,2115.885868,13161.900865,1.329027,2.440368,15.430227,0.000016,0.000637
2,50.00,2910.814481,4935.281963,8753.144129,3.339130,5.724821,10.323394,0.000016,0.000637
3,50.00,11241.470304,7371.210816,-11859.299260,13.198931,8.664222,-14.120180,0.000016,0.000637
4,50.00,14371.895160,-10546.808567,-8510.545799,16.917512,-12.555499,-10.129956,0.000016,0.000637
5,50.00,-6024.114685,7321.140822,7782.161517,-7.172259,8.562314,9.145399,0.000016,0.000637
6,50.00,2409.653569,10557.611436,1052.320018,2.782793,12.333967,1.190621,0.000016,0.000637
7,50.00,6251.533099,896.432076,4947.614132,7.282441,1.056773,5.756472,0.000016,0.000637
8,50.00,-1044.039402,-65007.350477,28120.657078,-1.345098,-77.035845,33.210582,0.000016,0.000637
9,50.00,3506.483159,2449.868682,-160.546817,4.138466,2.791265,-0.164242,0.000016,0.000637
