0,50.00,-2108.794186,2717.779028,-2753.430675,-40.475497,48.022185,-50.647737,0.000016,0.000637
1,50.00,113.404894,196.810608,949.552551,1.278738,2.352648,15.650160,0.000016,0.000637
2,50.00,269.312788,401.337146,590.962528,3.375863,5.838205,10.394420,0.000016,0.000637
3,50.00,810.808378,523.935035,-699.076519,13.237591,8.688891,-14.189934,0.000016,0.000637
4,50.00,1004.191976,-624.065925,-506.328332,16.947266,-12.602969,-10.157662,0.000016,0.000637
5,50.00,-343.664372,552.114320,554.215009,-7.331626,8.610686,9.170279,0.000016,0.000637
6,50.00,211.660633,798.230631,116.820487,2.778207,12.501349,1.128204,0.000016,0.000637
7,50.00,483.050481,75.466270,396.696697,7.437137,0.897965,5.772339,0.000016,0.000637
8,50.00,18.407341,-4148.718606,1883.118161,-1.345588,-77.043010,33.213400,0.000016,0.000637
9,50.00,240.652229,249.615091,-14.840731,4.097910,2.734049,-0.333468,0.000016,0.000637
