0,50.00,-28415.085384,33929.943022,-35670.490238,-40.470994,48.017666,-50.642378,0.000016,0.000637
1,50.00,972.583404,1774.308977,11001.478539,1.328350,2.439085,15.433165,0.000016,0.000637
2,50.00,2443.306597,4133.712665,7307.815369,3.339576,5.726317,10.324083,0.000016,0.000637
3,50.00,9393.592229,6158.198879,-9882.437196,13.199345,8.664510,-14.120981,0.000016,0.000637
4,50.00,12003.420242,-8789.009053,-7092.344203,16.917852,-12.556043,-10.130278,0.000016,0.000637
5,50.00,-5019.884636,6122.377485,6501.777133,-7.174174,8.562906,9.145674,0.000016,0.000637
6,50.00,2020.066074,8830.731522,885.670547,2.782693,12.335960,1.189809,0.000016,0.000637
7,50.00,5231.863753,748.592197,4141.671858,7.284498,1.054933,5.756871,0.000016,0.000637
8,50.00,-855.727859,-54222.330620,23471.161869,-1.345104,-77.035926,33.210614,0.000016,0.000637
9,50.00,2927.126284,2059.129037,-137.422628,4.137957,2.790593,-0.166578,0.000016,0.000637
