0,50.00,-16273.771087,19524.600355,-20477.797393,-40.471230,48.017900,-50.642655,0.000016,0.000637
1,50.00,574.422228,1043.239469,6369.932774,1.325329,2.433389,15.446284,0.000016,0.000637
2,50.00,1441.187106,2415.015786,4210.167095,3.341578,5.733004,10.327268,0.000016,0.000637
3,50.00,5433.557439,3558.677927,-5645.771121,13.201224,8.665812,-14.124608,0.000016,0.000637
4,50.00,6927.872415,-5021.923710,-4053.143586,16.919394,-12.558502,-10.131731,0.000016,0.000637
5,50.00,-2866.632268,3553.177725,3757.876499,-7.182803,8.565569,9.146917,0.000016,0.000637
6,50.00,1185.297683,5128.873983,529.102216,2.782262,12.344949,1.186172,0.000016,0.000637
7,50.00,3045.421376,433.071251,2414.355145,7.293695,1.046616,5.758564,0.000016,0.000637
8,50.00,-452.205131,-31111.525078,13507.907932,-1.345130,-77.036295,33.210758,0.000016,0.000637
9,50.00,1685.994952,1222.291618,-86.278111,4.135682,2.787557,-0.176970,0.000016,0.000637
