0,50.00,-14654.923995,17603.879419,-18452.103835,-40.471292,48.017961,-50.642727,0.000016,0.000637
1,50.00,521.417231,945.920753,5752.019298,1.324551,2.431933,15.449660,0.000016,0.000637
2,50.00,1307.513521,2185.666826,3797.050564,3.342097,5.734728,10.328116,0.000016,0.000637
3,50.00,4905.498393,3212.036517,-5080.786928,13.201717,8.666152,-14.125554,0.000016,0.000637
4,50.00,6251.087873,-4519.578471,-3647.882573,16.919796,-12.559144,-10.132110,0.000016,0.000637
5,50.00,-2579.291033,3210.540993,3391.981477,-7.185044,8.566260,9.147242,0.000016,0.000637
6,50.00,1074.005762,4635.038482,481.655162,2.782153,12.347285,1.185232,0.000016,0.000637
7,50.00,2753.636576,391.233614,2183.992928,7.296064,1.044449,5.758979,0.000016,0.000637
8,50.00,-398.402826,-28030.075975,12179.463405,-1.345137,-77.036391,33.210796,0.000016,0.000637
9,50.00,1520.573089,1110.796619,-79.174726,4.135095,2.786767,-0.179635,0.000016,0.000637
