0,50.00,-14250.211934,17123.698644,-17945.680465,-40.471310,48.017979,-50.642748,0.000016,0.000637
1,50.00,508.170859,921.600262,5597.518793,1.324329,2.431518,15.450623,0.000016,0.000637
2,50.00,1274.091691,2128.318386,3693.765502,3.342245,5.735220,10.328360,0.000016,0.000637
3,50.00,4773.480361,3125.373839,-4939.535293,13.201858,8.666249,-14.125824,0.000016,0.000637
4,50.00,6081.889048,-4393.988191,-3546.565372,16.919912,-12.559328,-10.132219,0.000016,0.000637
5,50.00,-2507.441451,3124.877231,3300.505152,-7.185685,8.566457,9.147335,0.000016,0.000637
6,50.00,1046.183367,4511.564472,469.798939,2.782123,12.347953,1.184964,0.000016,0.000637
7,50.00,2680.675072,380.787958,2126.399240,7.296740,1.043830,5.759095,0.000016,0.000637
8,50.00,-384.952313,-27259.713230,11847.351548,-1.345139,-77.036418,33.210806,0.000016,0.000637
9,50.00,1479.221280,1082.927790,-77.382280,4.134927,2.786541,-0.180394,0.000016,0.000637
