0,50.00,-24772.696444,29608.348325,-31112.684610,-40.471040,48.017712,-50.642432,0.000016,0.000637
1,50.00,853.052302,1554.831281,9612.384693,1.327753,2.437954,15.435759,0.000016,0.000637
2,50.00,2142.727507,3618.290957,6378.614129,3.339970,5.727638,10.324699,0.000016,0.000637
3,50.00,8205.634992,5378.380293,-8611.532368,13.199712,8.664765,-14.121692,0.000016,0.000637
4,50.00,10480.799790,-7658.949950,-6180.618843,16.918154,-12.556525,-10.130563,0.000016,0.000637
5,50.00,-4374.146935,5351.693039,5678.646815,-7.175869,8.563430,9.145917,0.000016,0.000637
6,50.00,1769.624688,7720.425033,778.604493,2.782607,12.337726,1.189092,0.000016,0.000637
7,50.00,4576.187673,653.707110,3623.529870,7.286315,1.053302,5.757216,0.000016,0.000637
8,50.00,-734.670571,-47289.097532,20482.195120,-1.345109,-77.035999,33.210642,0.000016,0.000637
9,50.00,2554.724900,1807.995302,-122.362778,4.137508,2.789997,-0.168638,0.000016,0.000637
