0,50.00,-22749.145387,27207.460015,-28580.569519,-40.471073,48.017744,-50.642470,0.000016,0.000637
1,50.00,786.671082,1432.946584,8840.554773,1.327339,2.437172,15.437556,0.000016,0.000637
2,50.00,1975.722118,3331.889266,5862.363642,3.340244,5.728554,10.325129,0.000016,0.000637
3,50.00,7545.642874,4945.136505,-7905.445479,13.199968,8.664943,-14.122186,0.000016,0.000637
4,50.00,9634.886429,-7031.119354,-5674.094129,16.918364,-12.556860,-10.130761,0.000016,0.000637
5,50.00,-4015.332314,4923.512413,5221.340438,-7.177047,8.563794,9.146087,0.000016,0.000637
6,50.00,1630.493929,7103.512920,719.152270,2.782547,12.338953,1.188594,0.000016,0.000637
7,50.00,4211.846027,601.061824,3335.657224,7.287574,1.052167,5.757453,0.000016,0.000637
8,50.00,-667.416620,-43437.298744,18821.655399,-1.345113,-77.036049,33.210662,0.000016,0.000637
9,50.00,2347.853926,1668.501363,-113.910579,4.137197,2.789582,-0.170064,0.000016,0.000637
